Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Z.score	Combined.Score	Genes
31	Homologous recombination	1/23	0.518393764193217	0.703341276697698	0.642847670130153	0.862821134433629	-35.4024901250001	23.2601498312834	spn-A
32	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	1/24	0.53346128672225	0.703341276697698	0.657903014500656	0.862821134433629	-36.8634949151494	23.1638691638958	PIG-T
33	Lysosome	17/118	1.5486101556103e-07	1.19242981981993e-05	3.25322330961994e-05	0.00250498194840735	-1.44527121343222	22.6629189420522	Gba1a;LManIV;Mvl;CG30273;CG1827;Lip3;MFS10;vsg;LManIII;AP-1gamma;Tsp29Fa;CG17119;Vha100-1;LManVI;Vha100-2;LManV;CG6903
34	Mismatch repair	1/20	0.470213201548253	0.670489194800286	0.593621288441961	0.862821134433629	-28.0134730985895	21.1381002543113	spel1
35	TGF-beta signaling pathway	3/41	0.135769224640204	0.36685813348413	0.279083031361702	0.71531666805982	-10.4908811519564	20.9481779742717	Cul1;sog;emc
36	Steroid biosynthesis	1/6	0.173467787540804	0.36685813348413	0.258810795265477	0.711729686980061	-11.3804042206771	19.9357751291901	Lip3
37	ECM-receptor interaction	1/12	0.31688418989394	0.542224058262964	0.426923069704266	0.782692294457821	-16.6611717237142	19.1473334980116	wb
38	Notch signaling pathway	3/22	0.0300684435396171	0.136192361914736	0.0842624849172834	0.454368238276564	-4.97532837849867	17.4349389765671	Gcn5;dx;numb
39	Insect hormone biosynthesis	1/27	0.575898087153294	0.715228269529091	0.699391528615004	0.88283848694025	-29.2415172948935	16.1361875894446	shd
40	Glyoxylate and dicarboxylate metabolism	1/33	0.649557835889666	0.769476205592373	0.76796905076894	0.938628839828705	-36.7844207046546	15.8711312259744	Gip
41	Hippo signaling pathway	4/63	0.134040065388854	0.36685813348413	0.307314281168132	0.716264042258045	-6.06464152316093	12.187603843051	wg;app;sav;hth
42	Nicotinate and nicotinamide metabolism	1/15	0.37898491927892	0.564515811581554	0.496179221394913	0.792537170558756	-11.6727960048934	11.3256338090629	CG16758
43	ABC transporters	2/21	0.138765004336146	0.36685813348413	0.249960408892106	0.711729686980061	-5.57426487985349	11.0090248223677	CG1824;Hmt-1
44	Biosynthesis of unsaturated fatty acids	1/25	0.548058137686518	0.703341276697698	0.672328156701529	0.862821134433629	-12.8469703562572	7.72583275615933	Elo68alpha
45	Folate biosynthesis	1/40	0.719507328960567	0.826896482536771	0.828573157755203	0.954747985703407	-19.3157894736842	6.35853704806265	CG12766
46	Glycerophospholipid metabolism	1/63	0.865113915778637	0.921298230983743	0.936895773741942	0.996238042159038	-30.8388175030719	4.46836228096231	bbc
47	Ether lipid metabolism	1/24	0.53346128672225	0.703341276697698	0.657903014500656	0.862821134433629	-6.77743817713266	4.25873052901927	bbc
48	Vitamin B6 metabolism	1/6	0.173467787540804	0.36685813348413	0.258810795265477	0.711729686980061	-2.3746797115603	4.15987690907338	CG11899
49	Fanconi anemia pathway	1/25	0.548058137686518	0.703341276697698	0.672328156701529	0.862821134433629	-4.29486009027088	2.5828167924724	spn-A
50	MAPK signaling pathway	7/93	0.0264671349740168	0.127373087062456	0.123049159563966	0.519783607167444	-0.647910857551644	2.35311602331297	RasGAP1;PTP-ER;Sos;sty;Takl2;Tab2;sina
51	FoxO signaling pathway	1/65	0.873438582620951	0.921298230983743	0.94216809900965	0.996238042159038	-6.93742155633379	0.938754289654906	Sos
52	mTOR signaling pathway	8/96	0.010381214330745	0.0799353503467368	0.0674279858900691	0.427456405468468	-0.00340323300151158	0.0155451427964784	wg;wntD;fz;Sos;Tor;CLIP-190;fz3;fz2
53	Spliceosome	1/127	0.982491084483804	0.982491084483804	0.996238042159038	0.996238042159038	15.391634124908	-0.271877972890223	Slu7
54	RNA degradation	1/58	0.841831733463914	0.913232565435208	0.921534194517242	0.996238042159038	5.23452626222806	-0.901255219809789	PAN2
55	Oxidative phosphorylation	2/144	0.942248251965978	0.955359257952489	0.987056730241679	0.996238042159038	20.9200624607365	-1.24446133755105	Vha100-1;Vha100-2
56	mRNA surveillance pathway	1/73	0.9019133612838	0.938477416470981	0.959228024840663	0.996238042159038	13.6655871899574	-1.41079170103155	eRF3
57	Pentose and glucuronate interconversions	3/45	0.16551397114359	0.36685813348413	0.325574564662748	0.716264042258045	0.795308241677049	-1.43052067180663	CG12766;CG3609;CG7322
58	Glutathione metabolism	5/77	0.0930564145041549	0.311536692035649	0.257829584246803	0.711729686980061	0.634082373308587	-1.50565989510272	GstD8;GstD4;GstD5;RnrS;CG31343
59	Pyruvate metabolism	1/46	0.768253703235386	0.860660309265453	0.867821432078421	0.982680151029976	6.52906680886715	-1.72129221024708	Men-b
60	Peroxisome	1/90	0.942951994862197	0.955359257952489	0.98065883651956	0.996238042159038	44.1809709475505	-2.59518601291347	Jafrac1
61	RNA polymerase	1/29	0.602025649818159	0.724312109937473	0.72423462796596	0.899452683119015	5.83173754073944	-2.95934569701338	RpII15
62	Tryptophan metabolism	1/21	0.48678561140648	0.681499855969073	0.610735916011301	0.862821134433629	5.78899773304144	-4.16768168141374	CG1544
63	Autophagy	3/95	0.573769929967353	0.715228269529091	0.786903299376201	0.946743032061992	7.76074703346034	-4.31130282451505	DOR;Tor;Takl2
64	RNA transport	3/147	0.842071586310387	0.913232565435208	0.956088752474095	0.996238042159038	26.8527545571373	-4.61572666669891	eIF2Bdelta;CG14712;CG8963
65	Apoptosis	4/69	0.169190530899328	0.36685813348413	0.36527072306743	0.721175530158773	2.60007169195808	-4.619624850291	sav;Takl2;Fadd;Tab2
66	Pyrimidine metabolism	2/38	0.333965218386945	0.554145040002657	0.504341835810117	0.792537170558756	4.26789450444987	-4.68067855176474	CG16758;RnrS
67	Pentose phosphate pathway	2/24	0.171840746265618	0.36685813348413	0.297274459453432	0.71531666805982	3.04618062378191	-5.36489409465652	Pgi;Rpi
68	Phosphonate and phosphinate metabolism	1/6	0.173467787540804	0.36685813348413	0.258810795265477	0.711729686980061	3.61426752551416	-6.33134142234337	bbc
69	Drug metabolism	4/96	0.352731747104338	0.564515811581554	0.609802241670285	0.862821134433629	6.94376336580064	-7.23573079870527	GstD8;GstD4;GstD5;RnrS
70	Phototransduction	1/38	0.701081957664907	0.817928950609059	0.813073658065996	0.954747985703407	21.4079521680152	-7.60261640256894	Eip63F-1
71	Other types of O-glycan biosynthesis	1/13	0.338244375066557	0.554145040002657	0.450998978769105	0.789248212845934	8.67737393570331	-9.40615743033587	tw
72	One carbon pool by folate	1/12	0.31688418989394	0.542224058262964	0.426923069704266	0.782692294457821	9.86873886923232	-11.341341261433	Nmdmc
73	Phagosome	2/89	0.771241056354757	0.860660309265453	0.901523199788238	0.996238042159038	46.2102756027423	-12.0033177979266	Vha100-1;Vha100-2
74	Phosphatidylinositol signaling system	3/63	0.314680073477186	0.542224058262964	0.527114741047074	0.795839903149504	11.2999768111029	-13.0650195840851	CG9391;CG9784;Eip63F-1
75	Ubiquitin mediated proteolysis	4/100	0.381231457171959	0.564515811581554	0.64103626705742	0.862821134433629	15.6081183041772	-15.0516668662214	Cul1;CG5087;CG7220;sina
76	Purine metabolism	6/99	0.0899004859755325	0.311536692035649	0.274950873868751	0.71531666805982	7.775265432766	-18.7310182109435	CG31793;Ac13E;CG16758;Ac76E;RnrS;Pde9
77	Protein processing in endoplasmic reticulum	4/132	0.594638576310335	0.724312109937473	0.83075474080686	0.954747985703407	48.2733419566192	-25.0925552101583	Cul1;alpha-Man-Ib;prtp;CG4603
