Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Z.score	Combined.Score	Genes
60	positive regulation of triglyceride catabolic process (GO:0010898)	2/6	0.0207741718438738	0.208096832487352	0.0737130301809955	0.857790587563613	-4.30348781327755	16.6719045941263	Lsd-1;Akh
61	sodium ion transmembrane transport (GO:0035725)	6/27	0.000523362574245988	0.0127787695211729	0.0104178400458208	0.265428446384826	-2.16722251865067	16.3738777565359	CG43066;CG31904;CG15279;CG13794;NKCC;CG13796
62	positive regulation of ecdysteroid biosynthetic process (GO:0045998)	2/7	0.028334818930858	0.247823938708699	0.091253864465704	0.937982436401179	-4.36896782299748	15.5695328223032	fh;Fdx1
63	ATP metabolic process (GO:0046034)	3/14	0.0158587613291182	0.193609044559651	0.0709063813315886	0.857790587563613	-3.72083870010294	15.4192789790586	ATPsynD;Suv3;CLS
64	positive regulation of lipid catabolic process (GO:0050996)	2/6	0.0207741718438738	0.208096832487352	0.0737130301809955	0.857790587563613	-3.96858253335332	15.3744665352246	Lsd-1;Akh
65	regulation of mitochondrion organization (GO:0010821)	4/15	0.00227336935586925	0.0391821894864523	0.0211756275398448	0.389231377396086	-2.5232394238016	15.3576771984436	CG6878;QIL1;Sod2;Drp1
66	ribonucleoprotein complex subunit organization (GO:0071826)	2/6	0.0207741718438738	0.208096832487352	0.0737130301809955	0.857790587563613	-3.82202496259193	14.8066959400013	Gem2;RpL38
67	regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis (GO:2001270)	2/6	0.0207741718438738	0.208096832487352	0.0737130301809955	0.857790587563613	-3.77653515405737	14.6304663836974	hid;eIF3m
68	neurotransmitter transport (GO:0006836)	5/25	0.00253988695666662	0.0427162219809671	0.0268948000723504	0.450295795497066	-2.44209258558465	14.5930556473608	CG43066;CG31904;CG15279;CG13794;CG13796
69	ribosome biogenesis (GO:0042254)	10/59	9.00123710181557e-05	0.0028822772348344	0.00584272740590789	0.160178799376662	-1.55561677829288	14.4914467885737	Nop60B;sta;RpS7;nop5;RpL26;RpL14;RpL34a;RpL34b;RpL35A;CG12288
70	mitochondrial calcium ion homeostasis (GO:0051560)	2/6	0.0207741718438738	0.208096832487352	0.0737130301809955	0.857790587563613	-3.68189435824748	14.2638237006191	sesB;MCU
71	cellular calcium ion homeostasis (GO:0006874)	6/30	0.00094969740215261	0.0218244187318208	0.015842049905251	0.329274885848688	-2.03123315589762	14.1360972954055	CG1840;sesB;up;SERCA;SPoCk;MCU
72	chloride ion homeostasis (GO:0055064)	2/6	0.0207741718438738	0.208096832487352	0.0737130301809955	0.857790587563613	-3.64771910093019	14.1314272226471	NKCC;kcc
73	protein targeting to mitochondrion (GO:0006626)	9/52	0.000170598968593381	0.00499854977978605	0.00776991274215135	0.202363060751142	-1.60773561658754	13.9490276676121	CG14270;CG6878;Tom7;CG8206;CG11779;Tim8;CG8531;CG31229;CG34132
74	rRNA 3'-end processing (GO:0031125)	2/7	0.028334818930858	0.247823938708699	0.091253864465704	0.937982436401179	-3.90011166325418	13.8986870610602	sta;RpS21
75	mitochondrial respiratory chain complex assembly (GO:0033108)	7/37	0.000513611102290001	0.0127787695211729	0.0121272941672454	0.283120963546111	-1.83432108200762	13.8932289323324	CG5569;l(2)37Bb;ND-18;bsf;UQCR-14;CG3270;ND-20
76	striated muscle cell development (GO:0055002)	5/27	0.00361736858690627	0.0572912970791101	0.0346084550864129	0.5377296163555	-2.39118384412938	13.4432557225981	wupA;tn;Prm;Mlc2;up
77	monocarboxylic acid biosynthetic process (GO:0072330)	6/34	0.00188268448108826	0.0334319123005369	0.0257420745569318	0.441149541287935	-2.1323953359389	13.3809014376164	CG4830;CG3961;CG11659;CG9993;ND-ACP;CG17999
78	cytosolic calcium ion transport (GO:0060401)	2/6	0.0207741718438738	0.208096832487352	0.0737130301809955	0.857790587563613	-3.4331243430973	13.3000775164968	SERCA;MCU
79	rRNA processing (GO:0006364)	9/57	0.000350265977468654	0.00912248279096139	0.0128741506882625	0.284688766163087	-1.65859409579002	13.1971309521433	Nop60B;CG13096;RpS7;nop5;mRpL1;NHP2;RpS28b;RpL10Ab;RpL7A
80	positive regulation of endopeptidase activity (GO:0010950)	2/6	0.0207741718438738	0.208096832487352	0.0737130301809955	0.857790587563613	-3.2818415901704	12.714001353866	hid;REG
81	regulation of transport (GO:0051049)	2/7	0.028334818930858	0.247823938708699	0.091253864465704	0.937982436401179	-3.54558325408456	12.6352669749818	pHCl-2;Lsd-2
82	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)	6/31	0.00113898925453804	0.0234192176547121	0.0180162094421113	0.346147499445156	-1.85670891736264	12.5840564054941	sta;RpS21;RpS8;RpS14a;RpS16;mRpS11
83	cellular iron ion homeostasis (GO:0006879)	2/8	0.0368101204015989	0.301688539235482	0.109853061566548	0.999999864632638	-3.81100295552533	12.5838649168312	fh;VhaAC39-1
84	positive regulation of ecdysteroid metabolic process (GO:0045966)	2/7	0.028334818930858	0.247823938708699	0.091253864465704	0.937982436401179	-3.48996112027193	12.437048385803	fh;Fdx1
85	regulation of ecdysteroid biosynthetic process (GO:0007554)	2/7	0.028334818930858	0.247823938708699	0.091253864465704	0.937982436401179	-3.48731304167757	12.4276115237657	fh;Fdx1
86	positive regulation of steroid hormone biosynthetic process (GO:0090031)	2/7	0.028334818930858	0.247823938708699	0.091253864465704	0.937982436401179	-3.47816106654548	12.3949969605597	fh;Fdx1
87	fatty acid metabolic process (GO:0006631)	7/42	0.00113548431925331	0.0234192176547121	0.0212549557622436	0.389231377396086	-1.8034689980712	12.2287750322859	CG4830;CG3961;whd;CG11659;CG9993;ND-ACP;CG17999
88	medium-term memory (GO:0072375)	4/18	0.00464068817319582	0.0697293146023782	0.0348896013555647	0.5377296163555	-2.26601323350423	12.1750457577091	rut;Inx7;dnc;MCU
89	mitochondrion organization (GO:0007005)	15/106	1.64932415711316e-05	0.000644335970712209	0.00394378217756002	0.121634545055272	-1.10284993250864	12.1452009013449	fh;Tom7;COX7A;Chchd3;CG11779;Tim8;Lon;CLS;Mitofilin;Drp1;Hsc70-5;mRpL12;CG31229;up;CG11077
90	RNA methylation (GO:0001510)	6/36	0.00255131018657653	0.0427162219809671	0.0319595964958698	0.506170906664317	-2.01804000033306	12.0500160226821	CG7009;Hen1;l(2)10685;CG32281;CG14544;Fib
91	protein transmembrane import into intracellular organelle (GO:0044743)	7/42	0.00113548431925331	0.0234192176547121	0.0212549557622436	0.389231377396086	-1.76480489056373	11.9666054729318	CG14270;CG6878;CG8206;CG11779;CG8531;CG31229;CG34132
92	heart contraction (GO:0060047)	4/8	0.000145286806684085	0.00436605480599353	0.00372598686181456	0.118023151406667	-1.35159043772445	11.9437354505878	KCNQ;wupA;up;SERCA
93	modification-dependent macromolecule catabolic process (GO:0043632)	2/7	0.028334818930858	0.247823938708699	0.091253864465704	0.937982436401179	-3.26435696165584	11.6330709946371	RpS27A;RpL40
94	positive regulation of triglyceride metabolic process (GO:0090208)	2/8	0.0368101204015989	0.301688539235482	0.109853061566548	0.999999864632638	-3.5042628406473	11.57101443751	Lsd-1;Akh
95	rRNA methylation (GO:0031167)	3/14	0.0158587613291182	0.193609044559651	0.0709063813315886	0.857790587563613	-2.78987173863159	11.5613210141471	l(2)10685;CG14683;Fib
96	blood circulation (GO:0008015)	2/6	0.0207741718438738	0.208096832487352	0.0737130301809955	0.857790587563613	-2.92937089559672	11.3485140916441	wupA;SERCA
97	stabilization of membrane potential (GO:0030322)	3/15	0.0192551093222326	0.208096832487352	0.081588582078399	0.928367166950326	-2.85994155567182	11.2967086117499	sand;SERCA;Ork1
