Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Z.score	Combined.Score	Genes
48	Drug metabolism	8/96	0.0012433045399942	0.0216826224102494	0.0318389726505464	0.41084783498216	-0.804793268620567	5.3840528771086	r-l;GstD9;Adh;GstS1;Aldh-III;l(2)k01209;CRMP;GstE11
49	Pyruvate metabolism	3/46	0.0798199761739354	0.230591042280258	0.257403967744951	0.644970776601886	-1.90216907029988	4.8086481774744	ACC;CG14022;PCB
50	Fructose and mannose metabolism	1/29	0.474863002642105	0.561201730395215	0.66831156245799	0.842756722237977	-6.4545650309397	4.80690132225862	Hex-C
51	Amino sugar and nucleotide sugar metabolism	1/47	0.648081529165439	0.702088323262559	0.829790691318809	0.938024259751697	-10.8257107593411	4.69553051168584	Hex-C
52	Hippo signaling pathway	2/63	0.40390227923246	0.534522918720386	0.686140661532957	0.842756722237977	-3.92312327258582	3.5566341720863	tsh;Act79B
53	Fanconi anemia pathway	1/25	0.426041999549421	0.534522918720386	0.615501390369134	0.842756722237977	-3.05357104683999	2.60535978770784	Ercc1
54	FoxO signaling pathway	1/65	0.764249368257365	0.805560144919925	0.912988953723111	0.975522443704145	-6.53571793407937	1.75720060603804	Ilp3
55	Glutathione metabolism	5/77	0.0271235881065316	0.142639939202971	0.170589812143915	0.587269108073856	-0.307624121704166	1.10970834297153	GstD9;Odc1;GstS1;Gclm;GstE11
56	mTOR signaling pathway	1/96	0.881850446768191	0.905057037472617	0.972851125576023	0.996105280431587	5.61193121949271	-0.70560381912345	Ilp3
57	RNA transport	1/147	0.962171434146266	0.962171434146266	0.996105280431587	0.996105280431587	29.754410653154	-1.14740857346626	csul
58	Retinol metabolism	1/29	0.474863002642105	0.561201730395215	0.66831156245799	0.842756722237977	1.54796764270071	-1.15281628937718	Adh
59	Autophagy	1/95	0.879185921210793	0.905057037472617	0.971806594724269	0.996105280431587	9.79807046245799	-1.26158866907367	Ilp3
60	Ribosome biogenesis in eukaryotes	2/178	0.90489091655383	0.916642746638945	0.99080262015027	0.996105280431587	14.1200106006163	-1.41116623902775	l(1)G0020;CG4866
61	Nucleotide excision repair	1/39	0.579544871272238	0.646841797976962	0.770932325359216	0.905013746438934	2.9773462638888	-1.62417867540319	Ercc1
62	Endocytosis	2/121	0.747585598036686	0.798790091052897	0.941520004244113	0.992412977446497	6.40997266982518	-1.86470250839184	Hsc70-4;Arf51F
63	Sphingolipid metabolism	1/28	0.463060660870358	0.561201730395215	0.655825221660554	0.842756722237977	5.11374448237185	-3.9370576427643	Gal
64	Tryptophan metabolism	1/21	0.372693490031837	0.534522918720386	0.554366036248836	0.842756722237977	4.64830852456037	-4.58787558512001	CG5214
65	Lysosome	5/118	0.118370777899007	0.283412937705023	0.456055948031587	0.770443136593107	2.35162773711006	-5.01821696148548	Gal;DNaseII;CG18278;CG4847;Cln3
66	Porphyrin and chlorophyll metabolism	1/40	0.588791893030312	0.646841797976962	0.779271129940277	0.905013746438934	11.6673012111776	-6.17996504386026	CG5037
67	Toll and Imd signaling pathway	2/65	0.419214527869807	0.534522918720386	0.70223007690924	0.842756722237977	8.07037615000358	-7.01616301197595	GNBP3;psh
68	Spliceosome	4/127	0.304610950781143	0.484890901243453	0.702297268531648	0.842756722237977	9.52895210208898	-11.3272548738138	Hsc70-4;SNRPG;CG9344;CG17266
69	Oxidative phosphorylation	4/144	0.389247828994356	0.534522918720386	0.788986343049327	0.905013746438934	14.8799116131152	-14.0397776033977	ND-B14.5B;ND-B15;CG5037;SdhC
70	Pantothenate and CoA biosynthesis	1/10	0.199080925159131	0.352916185509368	0.331975654459309	0.644970776601886	9.79879777009649	-15.8156895509178	CRMP
71	Phosphatidylinositol signaling system	2/63	0.40390227923246	0.534522918720386	0.686140661532957	0.842756722237977	21.8279055170994	-19.7887930796568	norpA;CG17028
72	Propanoate metabolism	1/22	0.386477340995007	0.534522918720386	0.570498206348559	0.842756722237977	21.8279055170994	-20.7513977201252	ACC
73	Protein export	1/23	0.399958993194399	0.534522918720386	0.586051196088311	0.842756722237977	24.6353531720318	-22.5756714602898	Sec61gamma
74	Wnt signaling pathway	3/91	0.322598786564022	0.496762373783776	0.665160653783823	0.842756722237977	20.385676697124	-23.0632512347474	norpA;CaMKII;DAAM
75	Phenylalanine metabolism	1/8	0.162712108884119	0.317288612324032	0.281059066429612	0.644970776601886	13.6394587068196	-24.7661587119183	Aldh-III
76	Phagosome	2/89	0.584788358656793	0.646841797976962	0.846995339629223	0.94379480701542	47.1004754795048	-25.2696536572617	Sec61gamma;Act79B
77	Protein processing in endoplasmic reticulum	3/132	0.556421433231187	0.638248114588714	0.872675493379098	0.958713922303798	52.3663843473788	-30.6987087562825	Sec61gamma;Hsc70-4;Sar1
78	Ribosome	6/240	0.431730049735696	0.534522918720386	0.8886175425455	0.962669004424291	51.6799207377088	-43.4087959849757	mRpS10;mRpL36;mRpL35;mRpL13;mRpL33;mRpL10
